0.426535611966, 0.0, 0.129267179807
0.426535611966, 0.0, 0.129267179807
0.406439363317, 0.0, 0.0
0.406439363317, 0.0, 0.0
0.406439363317, 0.0, 0.0
0.406439363317, 0.0, 0.0
0.406439363317, 0.0, 0.0
0.406439363317, 0.0, 0.0
0.406439363317, 0.0, 0.0
0.330758790473, 0.142661726336, 0.0
0.330758790473, 0.142661726336, 0.0
0.330758790473, 0.142661726336, 0.0
0.330758790473, 0.142661726336, 0.0
0.265389533085, 0.185562399009, 0.0
0.265389533085, 0.185562399009, 0.0
0.265389533085, 0.185562399009, 0.0
0.265389533085, 0.185562399009, 0.0
0.173789693402, 0.216956531634, 0.0
0.173789693402, 0.216956531634, 0.0
0.173789693402, 0.216956531634, 0.0
0.173789693402, 0.216956531634, 0.0
0.173789693402, 0.216956531634, 0.0
0.173789693402, 0.216956531634, 0.0
0.173789693402, 0.216956531634, 0.0
0.173789693402, 0.216956531634, 0.0
0.173789693402, 0.216956531634, 0.0
